symbol,target_weight,rebalance_date,score,rank,volatility_20,hold_reason
510300.SH,0.12165966493832803,2024-01-05,0.801031476036711,3,0.009374871220681211,risk_off_scaled
516160.SH,0.05909591326124066,2024-01-19,1.6242418326602381,1,0.02193612342064482,risk_off_scaled
510880.SH,0.1523900187452047,2024-01-19,1.2394867016614486,2,0.008768135431461955,risk_off_scaled
510300.SH,0.12165966493832803,2024-01-19,0.5892236820889765,3,0.010721415906263855,risk_off_scaled
510880.SH,0.1523900187452047,2024-02-02,1.1759345018267653,1,0.01362301081608007,risk_off_scaled
512880.SH,0.09355038215992234,2024-02-02,1.23968729449967,2,0.016747507099682625,risk_off_scaled
510300.SH,0.12165966493832803,2024-02-02,1.0780137354107433,3,0.011919501751700581,risk_off_scaled
510500.SH,0.056851209936904616,2024-03-01,0.2947876963673731,1,0.029850036270077127,risk_off_scaled
510300.SH,0.12165966493832803,2024-03-01,0.15459567229503252,2,0.011993836988748162,risk_off_scaled
510880.SH,0.1523900187452047,2024-03-01,-0.22091673087954955,3,0.011979583884250493,risk_off_scaled
516160.SH,0.0969123301099314,2024-03-15,1.4168045970845857,1,0.018448414980888037,risk_off_scaled
159915.SZ,0.10999523655715278,2024-03-15,0.7037354205803592,2,0.01625414825762801,risk_off_scaled
510500.SH,0.056851209936904616,2024-03-15,0.07472541860737639,3,0.013433362347209077,risk_off_scaled
510300.SH,0.14767124865727216,2024-03-29,0.5322387875810483,1,0.006525528056576847,risk_off_scaled
510880.SH,0.12616993562859846,2024-03-29,-0.9196271212842808,2,0.007637579201905709,risk_off_scaled
512100.SH,0.06615881571412945,2024-03-29,1.066449883718113,3,0.0145654493034851,risk_off_scaled
510880.SH,0.12616993562859846,2024-04-19,2.349965823002579,1,0.006954793464366222,risk_off_scaled
510500.SH,0.07256128494814063,2024-04-19,0.4703084577424312,2,0.014642567554497745,risk_off_scaled
510300.SH,0.14767124865727216,2024-04-19,0.4457348866271842,3,0.00926567583875009,risk_off_scaled
512880.SH,0.11381264696798586,2024-05-10,0.7185695190369765,1,0.01790189383876529,risk_off_scaled
159915.SZ,0.12027288818531087,2024-05-10,0.6222527050846459,2,0.016940325906122152,risk_off_scaled
512100.SH,0.1059144648467033,2024-05-10,0.21891011468451727,3,0.019236861806163137,risk_off_scaled
512660.SH,0.0550456779946402,2024-05-24,2.331166337753667,1,0.01897388011844772,risk_off_scaled
510880.SH,0.15480548200261665,2024-05-24,0.6392083628980837,2,0.006746725515129529,risk_off_scaled
510300.SH,0.1301488400027432,2024-05-24,0.229732658393207,3,0.008024889774560916,risk_off_scaled
159995.SZ,0.0788641344488348,2024-06-07,1.6459928123775902,1,0.017136385277646618,risk_off_scaled
510880.SH,0.15480548200261665,2024-06-07,0.7361532337783353,2,0.008129676807742634,risk_off_scaled
512660.SH,0.0550456779946402,2024-06-07,0.5559580249280585,3,0.014240782686828766,risk_off_scaled
159995.SZ,0.0788641344488348,2024-06-21,2.585423370392048,1,0.014150710415302414,risk_off_scaled
512660.SH,0.0550456779946402,2024-06-21,0.48487469693782626,2,0.011002902209879277,risk_off_scaled
510300.SH,0.18516474958481666,2024-06-21,-0.2206155561099573,3,0.005176028476119581,risk_off_scaled
510880.SH,0.08783368118058191,2024-07-05,1.7048348930987098,1,0.009739074468410292,risk_off_scaled
159995.SZ,0.0788641344488348,2024-07-05,0.9412387702599062,2,0.016658385094128904,risk_off_scaled
510300.SH,0.18516474958481666,2024-07-05,0.887047015941967,3,0.004259721021310357,risk_off_scaled
159995.SZ,0.0788641344488348,2024-07-19,2.2316358438205945,1,0.019198670521736738,risk_off_scaled
510300.SH,0.18516474958481666,2024-07-19,0.44649364619321324,2,0.006072322648809308,risk_off_scaled
512660.SH,0.07659012714765677,2024-07-19,-0.21469588696223393,3,0.01586583534166558,risk_off_scaled
512660.SH,0.07659012714765677,2024-08-02,1.8576311606583298,1,0.01437729968674563,risk_off_scaled
159995.SZ,0.0788641344488348,2024-08-02,-0.16356370660314756,2,0.020708510282738547,risk_off_scaled
512880.SH,0.1104303099757177,2024-08-02,1.9809497825415225,3,0.017640907924383477,risk_off_scaled
512880.SH,0.1104303099757177,2024-08-16,1.4263199805950157,1,0.01649373211709746,risk_off_scaled
512010.SH,0.11920200340800415,2024-08-16,0.8742659924080053,2,0.014964826070782838,risk_off_scaled
512100.SH,0.1126455641634061,2024-08-16,0.7767274880120655,3,0.015835841042990136,risk_off_scaled
510300.SH,0.1576283567902731,2024-08-30,1.21998093977553,1,0.006019265278853766,risk_off_scaled
512880.SH,0.1104303099757177,2024-08-30,1.0567285666622133,2,0.009465673439360247,risk_off_scaled
512100.SH,0.1126455641634061,2024-08-30,0.20120691669544838,3,0.011551791106677377,risk_off_scaled
512880.SH,0.1104303099757177,2024-09-13,1.0655499275254359,1,0.01003229069130568,risk_off_scaled
159915.SZ,0.10658121324073114,2024-09-13,0.9641470843068992,2,0.011536670546064902,risk_off_scaled
512100.SH,0.1126455641634061,2024-09-13,0.751798019565201,3,0.01109186606684857,risk_off_scaled
512880.SH,0.1104303099757177,2024-09-27,2.473493552281147,1,0.02443901905308657,risk_off_scaled
159915.SZ,0.10658121324073114,2024-09-27,1.0076719992549694,2,0.02862957526782173,risk_off_scaled
510500.SH,0.1165625318302202,2024-09-27,0.4475753518716047,3,0.02527307699260898,risk_off_scaled
159995.SZ,0.1195026160564098,2024-10-18,1.7666434165743505,1,0.05008255641122428,risk_off_scaled
588080.SH,0.08091105469339549,2024-10-18,1.3990600682260699,2,0.07397007161275523,risk_off_scaled
512880.SH,0.1104303099757177,2024-10-18,1.2617579254675357,3,0.04287666666272529,risk_off_scaled
159995.SZ,0.1195026160564098,2024-11-01,2.1127316970595387,1,0.04923265761037783,risk_off_scaled
512660.SH,0.1139835431257315,2024-11-01,1.1130380607051154,2,0.04268980791503386,risk_off_scaled
512100.SH,0.12718093188553106,2024-11-01,0.6526765766846264,3,0.038259945806121555,risk_off_scaled
512880.SH,0.0886739874000427,2024-11-15,1.806104634337391,1,0.029414446977403443,risk_off_scaled
516160.SH,0.10925693496332099,2024-11-15,0.9627150705982529,2,0.023873050269341136,risk_off_scaled
512100.SH,0.12718093188553106,2024-11-15,0.9560046559563673,3,0.018359352675778033,risk_off_scaled
510880.SH,0.14140625139944732,2024-11-29,1.989434133959088,1,0.014704982921717789,risk_off_scaled
588080.SH,0.08125492616536302,2024-11-29,0.7094874491503387,2,0.025590774738029266,risk_off_scaled
512010.SH,0.11733882243518969,2024-11-29,0.29306565363148385,3,0.017721129875847504,risk_off_scaled
512100.SH,0.08190015385964662,2024-12-13,1.9578033141934492,1,0.017329703790845318,risk_off_scaled
510880.SH,0.14140625139944732,2024-12-13,1.776039191084303,2,0.009021543243957285,risk_off_scaled
510500.SH,0.10077583089905894,2024-12-13,0.25895433459285533,3,0.014083787691455163,risk_off_scaled
159995.SZ,0.073055856096029,2024-12-27,1.0538740294575908,1,0.014094069924376186,risk_off_scaled
510880.SH,0.14140625139944732,2024-12-27,0.973039922876268,2,0.007398513316829031,risk_off_scaled
510300.SH,0.12777370518076248,2024-12-27,0.35746604869251025,3,0.008058421274908925,risk_off_scaled
159995.SZ,0.073055856096029,2025-01-10,1.1390812190413961,1,0.021619791949105745,risk_off_scaled
588080.SH,0.08871433588413495,2025-01-10,0.724911229209283,2,0.01885408375450791,risk_off_scaled
510880.SH,0.14140625139944732,2025-01-10,1.2308840674952741,3,0.009617218319332299,risk_off_scaled
512100.SH,0.10563362608643037,2025-01-24,0.9573128360202889,1,0.017902236650151136,risk_off_scaled
510500.SH,0.1302646490690142,2025-01-24,0.8678544295401394,2,0.014517201604028135,risk_off_scaled
159915.SZ,0.10410172484455552,2025-01-24,0.7971060824958972,3,0.01816567569112432,risk_off_scaled
512100.SH,0.10563362608643037,2025-02-14,1.9830996558427383,1,0.015607099559788035,risk_off_scaled
510500.SH,0.1302646490690142,2025-02-14,1.5553194471483918,2,0.011754137392114606,risk_off_scaled
159915.SZ,0.10410172484455552,2025-02-14,1.0633850903772841,3,0.017526500052389284,risk_off_scaled
588080.SH,0.10126309925488329,2025-02-28,1.9442915720896705,1,0.022930560683688733,risk_off_scaled
159995.SZ,0.09041330944504856,2025-02-28,1.6724340920805625,2,0.025682276832193325,risk_off_scaled
512100.SH,0.10563362608643037,2025-02-28,0.8845228287052415,3,0.015655093179242813,risk_off_scaled
512660.SH,0.10939428582768788,2025-03-14,2.322126991523318,1,0.013959177459295488,risk_off_scaled
159928.SZ,0.12323525991094694,2025-03-14,1.8853664661529428,2,0.01239137443297542,risk_off_scaled
512100.SH,0.10563362608643037,2025-03-14,0.5336612506815894,3,0.014222294758894983,risk_off_scaled
510880.SH,0.19020009254616993,2025-03-28,1.3079362570121686,1,0.004458833532885255,risk_off_scaled
159928.SZ,0.12323525991094694,2025-03-28,0.9027843500667101,2,0.011924363935397891,risk_off_scaled
512010.SH,0.07867908665388666,2025-03-28,0.5105028941666158,3,0.010778856067984713,risk_off_scaled
159928.SZ,0.12323525991094694,2025-04-18,1.4311468065450552,1,0.013155772522028097,risk_off_scaled
515300.SH,0.1369934936843824,2025-04-18,1.0245103062579268,2,0.0105043658696863,risk_off_scaled
510880.SH,0.19020009254616993,2025-04-18,0.860136980774415,3,0.015370538397502543,risk_off_scaled
512010.SH,0.14178343440408267,2025-05-09,0.16551790188709076,1,0.005753411264680108,risk_off_scaled
512660.SH,0.04606524217152675,2025-05-09,-0.13356866621619115,2,0.017708327801860466,risk_off_scaled
159928.SZ,0.12323525991094694,2025-05-09,-2.017832721008431,3,0.005361362558577098,risk_off_scaled
512010.SH,0.14178343440408267,2025-05-23,1.4914633242388142,1,0.005429201405313393,risk_off_scaled
510300.SH,0.14077998574563563,2025-05-23,0.5477109226045525,2,0.0058960848737634715,risk_off_scaled
512660.SH,0.04606524217152675,2025-05-23,0.11665694574406196,3,0.01791463334377713,risk_off_scaled
512010.SH,0.14178343440408267,2025-06-06,2.7641408110998515,1,0.007155568368425297,risk_off_scaled
510880.SH,0.1188654282786289,2025-06-06,0.44315955462634377,2,0.005240523963680647,risk_off_scaled
515300.SH,0.13408109207103253,2025-06-06,0.13212895876350209,3,0.004645823775192057,risk_off_scaled
510880.SH,0.1188654282786289,2025-06-20,0.2964380811604903,1,0.003998787723291532,risk_off_scaled
512660.SH,0.05536069988767891,2025-06-20,0.24885449983201183,2,0.009786807124734597,risk_off_scaled
515300.SH,0.13408109207103253,2025-06-20,-0.04861779022575055,3,0.0036326850655783497,risk_off_scaled
512660.SH,0.05536069988767891,2025-07-04,1.407932520182068,1,0.015352297717985528,risk_off_scaled
159915.SZ,0.13422351185329137,2025-07-04,0.9288894897911151,2,0.012192326669056782,risk_off_scaled
512880.SH,0.09918026826841939,2025-07-04,0.7247129409529689,3,0.016500226625263435,risk_off_scaled
159915.SZ,0.3768121761480607,2025-07-18,2.022541716700409,1,0.011963473730436115,keep_top_buy
512880.SH,0.29943763087365577,2025-07-18,0.30841272717257096,5,0.01505482980713897,keep_buffer
512660.SH,0.3137501929782837,2025-07-18,-0.15215759539585905,7,0.014368063100977312,keep_buffer
512010.SH,0.32062903925901387,2025-08-01,2.0136972152088894,1,0.011909752486903714,new_buy
159915.SZ,0.3768121761480607,2025-08-01,1.190123794887946,2,0.01116871230404381,keep_top_buy
512880.SH,0.29943763087365577,2025-08-01,0.20342554167712884,7,0.011661014344009547,keep_buffer
512100.SH,0.4223530564349734,2025-08-15,1.36888702879172,1,0.008572277841801083,new_buy
159915.SZ,0.3768121761480607,2025-08-15,0.8877304409377174,5,0.013491459383152576,keep_buffer
512010.SH,0.32062903925901387,2025-08-15,-0.11023447516510221,7,0.012097058346259366,keep_buffer
159995.SZ,0.0893452762206424,2025-08-29,2.0457896255492485,1,0.02922132083027643,risk_off_scaled
588080.SH,0.09299264983033327,2025-08-29,1.73257039448205,2,0.02807519718898736,risk_off_scaled
159915.SZ,0.15766207394902437,2025-08-29,1.1652320092443693,3,0.016559384991708177,risk_off_scaled
516160.SH,0.13383602598400682,2025-09-12,2.271689986693499,1,0.023936584210706446,risk_off_scaled
159915.SZ,0.15766207394902437,2025-09-12,1.3910533033743528,2,0.027284812013186853,risk_off_scaled
588080.SH,0.09299264983033327,2025-09-12,0.6599591910285054,3,0.03609603600259712,risk_off_scaled
159995.SZ,0.09818203780577016,2025-09-26,1.7509333664665845,1,0.030054207136153446,risk_off_scaled
516160.SH,0.13383602598400682,2025-09-26,1.6467399368269513,2,0.02341574678833293,risk_off_scaled
588080.SH,0.09299264983033327,2025-09-26,1.168437338282858,3,0.025481520049644296,risk_off_scaled
516160.SH,0.13383602598400682,2025-10-17,1.9290415694316392,1,0.024538242297284896,risk_off_scaled
159995.SZ,0.09818203780577016,2025-10-17,0.6102866628479815,2,0.02723320070296572,risk_off_scaled
510880.SH,0.20863346867810403,2025-10-17,0.5627210051506119,3,0.008127418465189393,risk_off_scaled
510880.SH,0.20863346867810403,2025-10-31,1.7920180752925583,1,0.006720728073590778,risk_off_scaled
510300.SH,0.10533048686745253,2025-10-31,0.09281475969604666,2,0.01201629805909406,risk_off_scaled
516160.SH,0.13383602598400682,2025-10-31,-0.010144630285000428,3,0.02731042297947862,risk_off_scaled
516160.SH,0.13383602598400682,2025-11-14,2.6472028111230816,1,0.022802238932279527,risk_off_scaled
510880.SH,0.20863346867810403,2025-11-14,0.7924620531326643,2,0.005350637756278159,risk_off_scaled
515300.SH,0.1704701850300084,2025-11-14,0.37182180111205454,3,0.004309807963226007,risk_off_scaled
510880.SH,0.20863346867810403,2025-11-28,0.7890503443446588,1,0.007076045913102451,risk_off_scaled
512100.SH,0.08447160375621135,2025-11-28,0.21836855553923012,2,0.011844217657912633,risk_off_scaled
510300.SH,0.11413586246317413,2025-11-28,0.19198696365186954,3,0.008765869370149355,risk_off_scaled
512660.SH,0.24903747513521796,2025-12-12,1.613102580165346,1,0.014123931085847887,new_buy
510300.SH,0.4393556087050586,2025-12-12,0.45628679799082783,4,0.00800578862978534,keep_buffer
512100.SH,0.30160691615972335,2025-12-12,0.33389217080489353,6,0.011662160077060885,keep_buffer
512660.SH,0.24903747513521796,2025-12-26,2.9419347601284995,1,0.012227799386441484,keep_top_buy
512100.SH,0.30160691615972335,2025-12-26,0.08701090512651333,4,0.009071582289124277,keep_buffer
510300.SH,0.4393556087050586,2025-12-26,-0.07521008005897657,5,0.007137998888377337,keep_buffer
