date,symbol,quantity,close,market_value,avg_cost,weight
2025-07-17,159949.SZ,283300,1.026,290665.8,0.9540732118716728,0.3381383327085463
2025-07-17,512100.SH,109200,2.599,283810.80000000005,2.494605995969964,0.3301637506603072
2025-07-17,512880.SH,236700,1.166,275992.19999999995,1.1397884529847464,0.32106819016397403
2025-07-18,159949.SZ,283300,1.03,291799.0,0.9540732118716728,0.33828705743528587
2025-07-18,512100.SH,109200,2.605,284466.0,2.494605995969964,0.32978579803353003
2025-07-18,512880.SH,236700,1.171,277175.7,1.1397884529847464,0.32133404139687105
2025-07-21,159949.SZ,276000,1.038,286488.0,0.9540732118716728,0.32889288691163776
2025-07-21,512100.SH,109100,2.627,286605.69999999995,2.494605995969964,0.3290280084273364
2025-07-21,512880.SH,243200,1.187,288678.4,1.1406053703597427,0.3314075017628401
2025-07-22,159949.SZ,276000,1.043,287868.0,0.9540732118716728,0.32911244027821834
2025-07-22,512100.SH,109100,2.643,288351.3,2.494605995969964,0.32966498534188104
2025-07-22,512880.SH,243200,1.189,289164.8,1.1406053703597427,0.33059503998555917
2025-07-23,159949.SZ,276000,1.043,287868.0,0.9540732118716728,0.3286086396975939
2025-07-23,512100.SH,109100,2.633,287260.3,2.494605995969964,0.3279149346996635
2025-07-23,512880.SH,243200,1.199,291596.8,1.1406053703597427,0.33286515968489494
2025-07-24,159949.SZ,276000,1.058,292008.0,0.9540732118716728,0.3273213999795352
2025-07-24,512100.SH,109100,2.669,291187.9,2.494605995969964,0.32640212283602127
2025-07-24,512880.SH,243200,1.232,299622.4,1.1406053703597427,0.3358566321238743
2025-07-25,159949.SZ,276000,1.055,291180.0,0.9540732118716728,0.32722303131860253
2025-07-25,512100.SH,109100,2.667,290969.69999999995,2.494605995969964,0.32698669982781914
2025-07-25,512880.SH,243200,1.227,298406.4,1.1406053703597427,0.3353439342429818
2025-07-28,159949.SZ,278000,1.069,297182.0,0.9548282822898622,0.3307424065763783
2025-07-28,512880.SH,239300,1.238,296253.4,1.1406053703597427,0.32970894089290215
2025-07-28,159915.SZ,126400,2.342,296028.8,2.3238579482999997,0.3294589770844714
2025-07-29,159949.SZ,278000,1.09,303020.0,0.9548282822898622,0.33271589991621386
2025-07-29,512880.SH,239300,1.243,297449.9,1.1406053703597427,0.3265999312206713
2025-07-29,159915.SZ,126400,2.383,301211.2,2.3238579482999997,0.3307298378748686
2025-07-30,159949.SZ,278000,1.074,298572.0,0.9548282822898622,0.33278629962516404
2025-07-30,512880.SH,239300,1.225,293142.5,1.1406053703597427,0.3267346162328338
2025-07-30,159915.SZ,126400,2.345,296408.0,2.3238579482999997,0.33037432009463585
2025-07-31,159949.SZ,278000,1.05,291900.0,0.9548282822898622,0.33227330792554105
2025-07-31,512880.SH,239300,1.198,286681.39999999997,1.1406053703597427,0.3263329122943652
2025-07-31,159915.SZ,126400,2.301,290846.4,2.3238579482999997,0.331073982275557
2025-08-01,159949.SZ,278000,1.047,291066.0,0.9548282822898622,0.3321771105507723
2025-08-01,512880.SH,239300,1.191,285006.3,1.1406053703597427,0.3252615187715727
2025-08-01,159915.SZ,126400,2.303,291099.2,2.3238579482999997,0.3322149998269856
2025-08-04,159949.SZ,276100,1.052,290457.2,0.9548282822898622,0.33031696852216
2025-08-04,512880.SH,242100,1.193,288825.3,1.141157891479085,0.3284611210481387
2025-08-04,159915.SZ,125700,2.313,290744.10000000003,2.3238579482999997,0.33064324013212193
