trade_date,signal_date,symbol,side,quantity,price,gross_amount,commission,stamp_duty,net_amount,realized_pnl
2025-02-24,2025-02-21,512100.SH,SELL,1200,2.5377305000000003,3045.2766000000006,5.0,0.0,3040.2766000000006,141.1587254800006
2025-02-24,2025-02-21,159915.SZ,BUY,400,2.233116,893.2464,5.0,0.0,898.2464,0.0
2025-02-24,2025-02-21,510500.SH,BUY,300,5.988993,1796.6979,5.0,0.0,1801.6979,0.0
2025-03-03,2025-02-28,510500.SH,SELL,200,5.8020975,1160.4195,5.0,0.0,1155.4195,-1.9739675757521127
2025-03-03,2025-02-28,512100.SH,SELL,800,2.4717635,1977.4107999999999,5.0,0.0,1972.4107999999999,39.665550319999966
2025-03-03,2025-02-28,159915.SZ,BUY,1500,2.1340665,3201.09975,5.0,0.0,3206.09975,0.0
2025-03-10,2025-03-07,512100.SH,SELL,1300,2.560719,3328.9347000000002,5.0,0.0,3323.9347000000002,183.2236692700003
2025-03-10,2025-03-07,159915.SZ,BUY,1300,2.167083,2817.2079,5.0,0.0,2822.2079,0.0
2025-03-10,2025-03-07,510500.SH,BUY,100,5.948973,594.8973,5.0,0.0,599.8973,0.0
2025-03-17,2025-03-14,510500.SH,SELL,300,6.044976,1813.4928,5.0,0.0,1808.4928,72.27306360859893
2025-03-17,2025-03-14,159915.SZ,BUY,300,2.189094,656.7282,5.0,0.0,661.7282,0.0
2025-03-17,2025-03-14,512100.SH,BUY,300,2.5902944999999997,777.0883499999999,5.0,0.0,782.0883499999999,0.0
2025-03-24,2025-03-21,159915.SZ,SELL,135100,2.108945,284918.4695,85.47554085,0.0,284832.99395915,-12243.537119369954
2025-03-24,2025-03-21,510500.SH,SELL,200,5.9050460000000005,1181.0092000000002,5.0,0.0,1176.0092000000002,18.529375739066154
2025-03-24,2025-03-21,512100.SH,SELL,200,2.516741,503.3482,5.0,0.0,498.3482,15.061521763240023
2025-03-24,2025-03-21,510300.SH,BUY,75600,3.799899,287272.3644,86.18170932,0.0,287358.54610932,0.0
2025-03-31,2025-03-28,510300.SH,SELL,1000,3.7911035,3791.1035,5.0,0.0,3786.1035,-14.935469699999885
2025-03-31,2025-03-28,512100.SH,BUY,1300,2.4572279999999997,3194.3963999999996,5.0,0.0,3199.3963999999996,0.0
2025-04-14,2025-04-11,510300.SH,SELL,74600,3.6461760000000005,272004.7296,81.60141888,0.0,271923.12818112003,-11634.37895849999
2025-04-14,2025-04-11,510500.SH,SELL,48600,5.5502235,269740.8621,80.92225863,0.0,269659.93984137004,-11607.657454036933
2025-04-14,2025-04-11,512100.SH,SELL,115300,2.3238375000000002,267938.46375000005,80.381539125,0.0,267858.08221087506,-10814.720784078178
2025-05-19,2025-05-16,510300.SH,BUY,73700,3.7748865,278209.13505,83.462740515,0.0,278292.597790515,0.0
2025-05-26,2025-05-23,510300.SH,SELL,73700,3.7691145,277783.73865,83.335121595,0.0,277700.403528405,-592.1942621099879
2025-06-03,2025-05-30,510300.SH,BUY,74400,3.7368675,278022.942,83.40688259999999,0.0,278106.34888259997,0.0
2025-06-09,2025-06-06,510300.SH,SELL,74400,3.776111,280942.6584,84.28279752,0.0,280858.37560248,2752.0267198800575
2025-06-30,2025-06-27,159949.SZ,BUY,284200,0.9534765,270978.02129999996,81.29340638999999,0.0,271059.31470638997,0.0
2025-06-30,2025-06-27,512100.SH,BUY,108700,2.493246,271015.84020000004,81.30475206,0.0,271097.14495206,0.0
2025-06-30,2025-06-27,512880.SH,BUY,237800,1.1395695,270989.6271,81.29688812999999,0.0,271070.92398813,0.0
2025-07-07,2025-07-04,159949.SZ,SELL,3100,0.9645175,2990.00425,5.0,0.0,2985.00425,28.34036685500041
2025-07-07,2025-07-04,512100.SH,SELL,300,2.500749,750.2247,5.0,0.0,745.2247,-2.973492140000076
2025-07-07,2025-07-04,512880.SH,BUY,2800,1.1275635,3157.1778,5.0,0.0,3162.1778,0.0
2025-07-14,2025-07-11,512880.SH,SELL,3900,1.185407,4623.0873,5.0,0.0,4618.0873,172.9123333594889
2025-07-14,2025-07-11,159949.SZ,BUY,2200,0.9914955,2181.2901,5.0,0.0,2186.2901,0.0
2025-07-14,2025-07-11,512100.SH,BUY,800,2.5712849999999996,2057.028,5.0,0.0,2062.028,0.0
2025-07-21,2025-07-18,159949.SZ,SELL,7300,1.029485,7515.2405,5.0,0.0,7510.2405,545.5060533367887
2025-07-21,2025-07-18,512100.SH,SELL,100,2.6036975,260.36975,5.0,0.0,255.36975,5.909150403003622
2025-07-21,2025-07-18,512880.SH,BUY,6500,1.1695845,7602.29925,5.0,0.0,7607.29925,0.0
2025-07-28,2025-07-25,512100.SH,SELL,109100,2.666666,290933.26060000004,87.27997818,0.0,290845.98062182,18684.46646149695
2025-07-28,2025-07-25,512880.SH,SELL,3900,1.2263865000000003,4782.907350000001,5.0,0.0,4777.907350000001,329.5464055970042
