date,symbol,quantity,close,market_value,avg_cost,weight
2024-01-30,512880.SH,121700,0.864,105148.8,0.8887105331999999,0.11102994719869627
2024-01-31,510880.SH,40500,2.649,107284.5,2.549297531116568,0.11348400852119121
2024-01-31,510300.SH,34600,3.011,104180.6,3.0564436580999996,0.11020074752776789
2024-01-31,512880.SH,121700,0.855,104053.5,0.8887105331999999,0.11006630296696884
2024-02-01,510880.SH,40500,2.619,106069.50000000001,2.549297531116568,0.11240312584243692
2024-02-01,510300.SH,34600,3.007,104042.2,3.0564436580999996,0.11025477163109083
2024-02-01,512880.SH,121700,0.852,103688.4,0.8887105331999999,0.10987984551262082
2024-02-02,510880.SH,40500,2.627,106393.49999999999,2.549297531116568,0.11310921453247484
2024-02-02,510300.SH,34600,2.977,103004.2,3.0564436580999996,0.10950597692101441
2024-02-02,512880.SH,121700,0.833,101376.09999999999,0.8887105331999999,0.10777510884937166
2024-02-05,510880.SH,40600,2.633,106899.8,2.549575875867512,0.1138009244447477
2024-02-05,510300.SH,36000,2.997,107892.0,3.0523837075072215,0.1148571778449793
2024-02-05,512880.SH,128900,0.815,105053.5,0.8851577834789759,0.11183543295830584
2024-02-06,510880.SH,40600,2.675,108605.0,2.549575875867512,0.11420584624503681
2024-02-06,510300.SH,36000,3.1,111600.0,3.0523837075072215,0.11735530077755267
2024-02-06,512880.SH,128900,0.863,111240.7,0.8851577834789759,0.11697747139073031
2024-02-07,510880.SH,40600,2.719,110391.4,2.549575875867512,0.11558368221121326
2024-02-07,510300.SH,36000,3.129,112644.0,3.0523837075072215,0.11794223371566905
2024-02-07,512880.SH,128900,0.873,112529.7,0.8851577834789759,0.11782255759165267
2024-02-08,510880.SH,40600,2.72,110432.00000000001,2.549575875867512,0.11540099093621004
2024-02-08,510300.SH,36000,3.151,113436.0,3.0523837075072215,0.11854015872065995
2024-02-08,512880.SH,128900,0.881,113560.9,0.8851577834789759,0.11867067871276307
2024-02-19,510880.SH,40600,2.79,113274.0,2.549575875867512,0.11805935622280961
2024-02-19,510300.SH,36000,3.178,114408.0,3.0523837075072215,0.11924126301480659
2024-02-19,512880.SH,128900,0.871,112271.9,0.8851577834789759,0.11701492165820628
2024-02-20,510880.SH,40600,2.834,115060.40000000001,2.549575875867512,0.11946844851371463
2024-02-20,510300.SH,36000,3.19,114840.0,3.0523837075072215,0.1192396048276817
2024-02-20,512880.SH,128900,0.882,113689.8,0.8851577834789759,0.11804533982008156
2024-02-21,510880.SH,40600,2.827,114776.2,2.549575875867512,0.11885202545376716
2024-02-21,510300.SH,36000,3.238,116568.0,3.0523837075072215,0.12070745418557793
2024-02-21,512880.SH,128900,0.891,114849.90000000001,0.8851577834789759,0.11892834261948569
2024-02-22,510880.SH,40600,2.885,117130.99999999999,2.549575875867512,0.1207179500556962
2024-02-22,510300.SH,36000,3.264,117503.99999999999,3.0523837075072215,0.12110237258577598
2024-02-22,512880.SH,128900,0.901,116138.90000000001,0.8851577834789759,0.11969546857555642
2024-02-23,510880.SH,40600,2.867,116400.2,2.549575875867512,0.12002586662601986
2024-02-23,510300.SH,36000,3.267,117612.0,3.0523837075072215,0.12127541211801567
2024-02-23,512880.SH,128900,0.902,116267.8,0.8851577834789759,0.11988934259306043
2024-02-26,510880.SH,38300,2.798,107163.40000000001,2.549575875867512,0.11115472397143919
2024-02-26,510300.SH,33600,3.232,108595.20000000001,3.0523837075072215,0.11263985167158967
2024-02-26,159928.SZ,129000,0.84,108360.0,0.8516809276499999,0.1123958915968059
2024-02-27,510880.SH,38300,2.815,107814.5,2.549575875867512,0.11156545572630969
2024-02-27,510300.SH,33600,3.273,109972.8,3.0523837075072215,0.11379884477040018
2024-02-27,159928.SZ,129000,0.842,108618.0,0.8516809276499999,0.11239691015661442
2024-02-28,510880.SH,38300,2.809,107584.70000000001,2.549575875867512,0.11161309812799196
2024-02-28,510300.SH,33600,3.237,108763.2,3.0523837075072215,0.11283572584497993
2024-02-28,159928.SZ,129000,0.834,107586.0,0.8516809276499999,0.11161444680515112
2024-02-29,510880.SH,38300,2.827,108274.09999999999,2.549575875867512,0.11182442731354125
2024-02-29,510300.SH,33600,3.292,110611.2,3.0523837075072215,0.11423816124505838
2024-02-29,159928.SZ,129000,0.848,109392.0,0.8516809276499999,0.11297898345664296
2024-03-01,510880.SH,38300,2.822,108082.6,2.549575875867512,0.11157390610857625
2024-03-01,510300.SH,33600,3.319,111518.4,3.0523837075072215,0.11512069001836234
2024-03-01,159928.SZ,129000,0.846,109134.0,0.8516809276499999,0.11265926864503037
2024-03-04,510880.SH,38800,2.849,110541.20000000001,2.5532464380341677,0.1140127093312886
2024-03-04,510300.SH,33000,3.316,109428.0,3.0523837075072215,0.11286454965844633
2024-03-04,510500.SH,21000,5.225,109724.99999999999,5.22517758315,0.11317087684388842
2024-03-05,510880.SH,38800,2.87,111356.0,2.5532464380341677,0.11471055434872707
2024-03-05,510300.SH,33000,3.345,110385.0,3.0523837075072215,0.1137103033674363
2024-03-05,510500.SH,21000,5.198,109158.00000000001,5.22517758315,0.11244634048994531
2024-03-06,510880.SH,38800,2.868,111278.4,2.5532464380341677,0.11470678408552239
