trade_date,symbol,open,high,low,close,volume,amount,adj_factor
2025-04-09,159949.SZ,0.777,0.809,0.768,0.801,20339832.0,1615073778.949,
2025-04-10,159949.SZ,0.827,0.841,0.818,0.819,22052735.0,1828345444.8,
2025-04-11,159949.SZ,0.81,0.84,0.81,0.832,13321707.0,1100817165.184,
2025-04-14,159949.SZ,0.845,0.847,0.832,0.835,9527201.0,799128090.5,
2025-04-15,159949.SZ,0.836,0.839,0.83,0.835,7827162.0,652248097.8,
2025-04-16,159949.SZ,0.831,0.832,0.813,0.825,9051806.0,743095902.0,
2025-04-17,159949.SZ,0.82,0.831,0.817,0.826,9985556.0,826157001.7,
2025-04-18,159949.SZ,0.823,0.831,0.821,0.831,9411925.0,778878132.5,
2025-04-21,159949.SZ,0.829,0.845,0.824,0.843,9603176.0,805474299.7,
2025-04-22,159949.SZ,0.842,0.846,0.837,0.841,6601446.0,555349331.4,
2025-04-23,159949.SZ,0.849,0.859,0.845,0.853,10565332.0,900586396.5,
2025-04-24,159949.SZ,0.851,0.858,0.845,0.846,11182694.0,950548568.2,
2025-04-25,159949.SZ,0.85,0.86,0.849,0.854,11056659.0,945488767.2,
2025-04-28,159949.SZ,0.855,0.858,0.846,0.848,5745737.0,487954337.528,
2025-04-29,159949.SZ,0.847,0.852,0.844,0.846,6421626.0,544127507.5,
2025-04-30,159949.SZ,0.848,0.857,0.846,0.854,10018230.0,855875597.992,
2025-05-06,159949.SZ,0.863,0.873,0.861,0.871,7500570.0,650922950.208,
2025-05-07,159949.SZ,0.89,0.896,0.87,0.876,11111710.0,979355252.9,
2025-05-08,159949.SZ,0.875,0.899,0.875,0.896,13188908.0,1175954407.156,
2025-05-09,159949.SZ,0.897,0.897,0.884,0.889,7527781.0,669522739.304,
2025-05-12,159949.SZ,0.905,0.917,0.902,0.916,11644576.0,1058409319.63,
2025-05-13,159949.SZ,0.931,0.931,0.913,0.914,9050144.0,831449170.483,
2025-05-14,159949.SZ,0.915,0.937,0.91,0.926,11345350.0,1045798427.801,
2025-05-15,159949.SZ,0.923,0.923,0.906,0.906,8847007.0,807837469.104,
2025-05-16,159949.SZ,0.903,0.911,0.902,0.905,6319248.0,573490624.9,
2025-05-19,159949.SZ,0.905,0.906,0.895,0.901,6885216.0,619968227.1,
2025-05-20,159949.SZ,0.906,0.914,0.897,0.908,6943226.0,629081301.7,
2025-05-21,159949.SZ,0.91,0.926,0.909,0.919,9694618.0,891079640.5,
2025-05-22,159949.SZ,0.92,0.921,0.909,0.911,5062863.0,462104487.9,
2025-05-23,159949.SZ,0.91,0.917,0.899,0.899,7503574.0,681656840.704,
2025-05-26,159949.SZ,0.895,0.9,0.883,0.888,7084754.0,629844894.26,
2025-05-27,159949.SZ,0.889,0.889,0.878,0.884,5920360.0,522369894.2,
2025-05-28,159949.SZ,0.885,0.888,0.877,0.879,5496460.0,485012879.815,
2025-05-29,159949.SZ,0.881,0.894,0.879,0.891,7059009.0,627224511.142,
2025-05-30,159949.SZ,0.886,0.886,0.877,0.882,6289772.0,554340275.32,
2025-06-03,159949.SZ,0.879,0.889,0.877,0.882,4553290.0,402413369.3,
2025-06-04,159949.SZ,0.886,0.897,0.885,0.894,5986492.0,534515830.7,
2025-06-05,159949.SZ,0.895,0.91,0.889,0.907,6601224.0,594330308.264,
2025-06-06,159949.SZ,0.907,0.909,0.898,0.902,5065469.0,457039656.5,
2025-06-09,159949.SZ,0.903,0.917,0.903,0.911,6388142.0,582320822.345,
2025-06-10,159949.SZ,0.909,0.912,0.893,0.898,7075525.0,638253277.5,
2025-06-11,159949.SZ,0.901,0.919,0.9,0.912,8188445.0,747560660.797,
2025-06-12,159949.SZ,0.909,0.92,0.906,0.914,5959511.0,545043734.9,
2025-06-13,159949.SZ,0.911,0.915,0.903,0.906,6432191.0,584168601.601,
2025-06-16,159949.SZ,0.904,0.918,0.904,0.915,5673580.0,518414466.288,
2025-06-17,159949.SZ,0.918,0.919,0.909,0.912,4224914.0,385460107.498,
2025-06-18,159949.SZ,0.912,0.918,0.907,0.917,4606627.0,420457460.792,
2025-06-19,159949.SZ,0.913,0.917,0.9,0.902,7265907.0,659081938.087,
2025-06-20,159949.SZ,0.902,0.908,0.894,0.895,4542386.0,408014793.578,
2025-06-23,159949.SZ,0.89,0.9,0.888,0.898,5130527.0,459108390.691,
2025-06-24,159949.SZ,0.903,0.921,0.901,0.919,11166737.0,1022283840.3,
2025-06-25,159949.SZ,0.923,0.956,0.922,0.953,16844275.0,1582524865.523,
