trade_date,signal_date,symbol,side,quantity,price,gross_amount,commission,stamp_duty,net_amount,realized_pnl
2024-08-05,2024-08-02,510300.SH,SELL,32600,3.2183900000000003,104919.51400000001,31.4758542,0.0,104888.0381458,-1977.909510350204
2024-08-05,2024-08-02,512660.SH,SELL,1300,0.9075460000000001,1179.8098,5.0,0.0,1174.8098,15.582986254999696
2024-08-05,2024-08-02,159995.SZ,BUY,700,0.8734365,611.40555,5.0,0.0,616.40555,0.0
2024-08-05,2024-08-02,512880.SH,BUY,130400,0.8144069999999999,106198.67279999999,31.859601839999993,0.0,106230.53240183998,0.0
2024-08-12,2024-08-09,159995.SZ,BUY,3300,0.8414204999999999,2776.68765,5.0,0.0,2781.68765,0.0
2024-08-12,2024-08-09,512660.SH,BUY,3700,0.8714354999999999,3224.3113499999995,5.0,0.0,3229.3113499999995,0.0
2024-08-12,2024-08-09,512880.SH,BUY,400,0.8034015,321.3606,5.0,0.0,326.3606,0.0
2024-08-19,2024-08-16,512880.SH,SELL,1300,0.8095950000000001,1052.4735,5.0,0.0,1047.4735,-11.57818885620759
2024-08-19,2024-08-16,159995.SZ,BUY,100,0.8394194999999999,83.94194999999999,5.0,0.0,88.94194999999999,0.0
2024-08-19,2024-08-16,512660.SH,BUY,2500,0.8524259999999999,2131.0649999999996,5.0,0.0,2136.0649999999996,0.0
2024-08-26,2024-08-23,512660.SH,SELL,123100,0.829585,102121.9135,30.636574049999997,0.0,102091.27692594999,-7515.341367735033
2024-08-26,2024-08-23,159995.SZ,BUY,4600,0.8014005,3686.4422999999997,5.0,0.0,3691.4422999999997,0.0
2024-08-26,2024-08-23,510300.SH,BUY,32600,3.185592,103850.29920000001,31.15508976,0.0,103881.45428976,0.0
2024-08-26,2024-08-23,512880.SH,BUY,1100,0.7953975,874.93725,5.0,0.0,879.93725,0.0
2024-09-02,2024-08-30,159995.SZ,SELL,2500,0.81959,2048.975,5.0,0.0,2043.975,-148.40821141975266
2024-09-02,2024-08-30,512880.SH,SELL,1800,0.8085955000000001,1455.4719000000002,5.0,0.0,1450.4719000000002,-15.6843129660856
2024-09-02,2024-08-30,510300.SH,BUY,200,3.171585,634.317,5.0,0.0,639.317,0.0
2024-09-09,2024-09-06,159995.SZ,SELL,127100,0.7726135000000001,98199.17585000001,29.459752755,0.0,98169.71609724501,-13291.046371335207
2024-09-09,2024-09-06,512880.SH,SELL,100,0.8005995000000001,80.05995000000001,5.0,0.0,75.05995000000001,-6.393172942560298
2024-09-09,2024-09-06,510300.SH,BUY,600,3.0825405,1849.5243,5.0,0.0,1854.5243,0.0
2024-09-09,2024-09-06,512660.SH,BUY,127000,0.812406,103175.56199999999,30.952668599999996,0.0,103206.5146686,0.0
2024-09-18,2024-09-13,512880.SH,SELL,800,0.8025985000000001,642.0788000000001,5.0,0.0,637.0788000000001,-14.546183540482389
2024-09-18,2024-09-13,510300.SH,BUY,600,3.017508,1810.5048,5.0,0.0,1815.5048,0.0
2024-09-18,2024-09-13,512660.SH,BUY,900,0.8034015,723.06135,5.0,0.0,728.06135,0.0
2024-09-23,2024-09-20,510300.SH,SELL,400,3.056471,1222.5884,5.0,0.0,1217.5884,-55.24454576188214
2024-09-23,2024-09-20,512660.SH,SELL,127900,0.787606,100734.8074,30.22044222,0.0,100704.58695778,-3229.989060819993
2024-09-23,2024-09-20,512880.SH,SELL,1900,0.815592,1549.6248,5.0,0.0,1544.6248,-2.9845359086459666
2024-09-23,2024-09-20,510500.SH,BUY,23300,4.408202999999999,102711.12989999999,30.813338969999993,0.0,102741.94323896998,0.0
2024-09-30,2024-09-27,510300.SH,SELL,33600,3.794102,127481.8272,38.244548159999994,0.0,127443.58265184,20525.61520784188
2024-09-30,2024-09-27,510500.SH,SELL,3300,5.633182000000001,18589.500600000003,5.57685018,0.0,18583.923749820002,4032.4897288500033
2024-09-30,2024-09-27,512880.SH,SELL,23300,1.09945,25617.185,7.6851555,0.0,25609.499844500002,6630.922198883447
2024-09-30,2024-09-27,159915.SZ,BUY,56400,2.001,112856.4,33.856919999999995,0.0,112890.25692,0.0
2024-10-14,2024-10-11,159915.SZ,BUY,102300,2.079039,212685.6897,63.80570690999999,0.0,212749.49540691,0.0
2024-10-14,2024-10-11,510500.SH,BUY,40800,5.4197085,221124.10679999998,66.33723203999999,0.0,221190.44403204,0.0
2024-10-14,2024-10-11,512880.SH,BUY,189900,1.1275635,214124.30865,64.23729259499999,0.0,214188.545942595,0.0
2024-10-21,2024-10-18,159915.SZ,SELL,1700,2.1609190000000003,3673.5623000000005,5.0,0.0,3668.5623000000005,180.29778232043554
2024-10-21,2024-10-18,510500.SH,SELL,60800,5.605196,340795.9168,102.23877504,0.0,340693.67802496,31312.724774920032
2024-10-21,2024-10-18,512880.SH,BUY,4000,1.1455724999999999,4582.29,5.0,0.0,4587.29,0.0
2024-10-21,2024-10-18,588080.SH,BUY,337500,1.006503,339694.76249999995,101.90842874999997,0.0,339796.67092874995,0.0
2024-10-28,2024-10-25,159915.SZ,SELL,1600,2.1919035,3507.0456,5.0,0.0,3502.0456,218.97311277217386
2024-10-28,2024-10-25,512880.SH,BUY,700,1.1465729999999998,802.6010999999999,5.0,0.0,807.6010999999999,0.0
2024-10-28,2024-10-25,588080.SH,BUY,2200,1.0035014999999998,2207.7032999999997,5.0,0.0,2212.7032999999997,0.0
2024-11-04,2024-11-01,512880.SH,SELL,12600,1.1584205,14596.098300000001,5.0,0.0,14591.098300000001,1739.530831994567
2024-11-04,2024-11-01,159915.SZ,BUY,3200,2.0820404999999997,6662.529599999999,5.0,0.0,6667.529599999999,0.0
2024-11-04,2024-11-01,588080.SH,BUY,8800,0.9474734999999999,8337.7668,5.0,0.0,8342.7668,0.0
2024-11-11,2024-11-08,512880.SH,SELL,5800,1.29935,7536.2300000000005,5.0,0.0,7531.2300000000005,1615.4291020292449
2024-11-11,2024-11-08,159915.SZ,BUY,2500,2.251125,5627.8125,5.0,0.0,5632.8125,0.0
2024-11-11,2024-11-08,588080.SH,BUY,800,1.038519,830.8152,5.0,0.0,835.8152,0.0
2024-11-18,2024-11-15,159915.SZ,SELL,3300,2.2038975,7272.86175,5.0,0.0,7267.86175,484.1441864208027
2024-11-18,2024-11-15,588080.SH,SELL,1400,0.9995,1399.3000000000002,5.0,0.0,1394.3000000000002,-13.26695883266484
2024-11-18,2024-11-15,512880.SH,BUY,7500,1.2156075,9117.05625,5.0,0.0,9122.05625,0.0
2024-11-25,2024-11-22,588080.SH,SELL,2500,0.9805095,2451.2737500000003,5.0,0.0,2446.2737500000003,-67.23867648690157
2024-11-25,2024-11-22,159915.SZ,BUY,500,2.14107,1070.535,5.0,0.0,1075.535,0.0
2024-11-25,2024-11-22,512880.SH,BUY,1400,1.1775885,1648.6238999999998,5.0,0.0,1653.6238999999998,0.0
2024-12-02,2024-11-29,512880.SH,SELL,100,1.2073960000000001,120.73960000000001,5.0,0.0,115.73960000000001,13.153044722505797
2024-12-02,2024-11-29,588080.SH,SELL,3900,1.0174910000000001,3968.2149000000004,5.0,0.0,3963.2149000000004,42.135514680433516
2024-12-02,2024-11-29,159915.SZ,BUY,1700,2.173086,3694.2462,5.0,0.0,3699.2462,0.0
2024-12-09,2024-12-06,159915.SZ,SELL,600,2.2178904999999998,1330.7342999999998,5.0,0.0,1325.7342999999998,91.38497103091186
2024-12-09,2024-12-06,512880.SH,SELL,2400,1.2393800000000001,2974.512,5.0,0.0,2969.512,507.4346733401394
2024-12-09,2024-12-06,588080.SH,BUY,4000,1.0245119999999999,4098.048,5.0,0.0,4103.048,0.0
2024-12-16,2024-12-13,159915.SZ,SELL,800,2.188905,1751.124,5.0,0.0,1746.124,100.32489470788278
2024-12-16,2024-12-13,512880.SH,SELL,100,1.2173910000000001,121.73910000000001,5.0,0.0,116.73910000000001,14.152544722505795
2024-12-16,2024-12-13,588080.SH,BUY,2200,0.9994995,2198.8989,5.0,0.0,2203.8989,0.0
2024-12-23,2024-12-20,588080.SH,SELL,8000,1.0204895,8163.916,5.0,0.0,8158.916,113.98659285336089
2024-12-23,2024-12-20,159915.SZ,BUY,1700,2.1640814999999995,3678.9385499999994,5.0,0.0,3683.9385499999994,0.0
2024-12-23,2024-12-20,512880.SH,BUY,3600,1.2016005,4325.7618,5.0,0.0,4330.7618,0.0
2024-12-30,2024-12-27,512880.SH,SELL,700,1.2083955000000002,845.8768500000001,5.0,0.0,840.8768500000001,121.22542265931656
2024-12-30,2024-12-27,588080.SH,SELL,1500,1.029485,1544.2275,5.0,0.0,1539.2275,30.8032361600051
2024-12-30,2024-12-27,159915.SZ,BUY,1100,2.1590789999999997,2374.9869,5.0,0.0,2379.9869,0.0
2025-01-06,2025-01-03,159915.SZ,SELL,161400,1.977011,319089.57540000003,95.72687262,0.0,318993.84852738003,-13349.749546782288
2025-01-06,2025-01-03,512880.SH,SELL,186400,1.0684655,199161.96920000002,59.74859076,0.0,199102.22060924003,7469.326243092277
2025-01-06,2025-01-03,588080.SH,SELL,338200,0.9505245,321467.3859,96.44021577,0.0,321370.94568423,-18728.44500289421
2025-01-06,2025-01-03,159995.SZ,BUY,94900,1.1455724999999999,108714.83024999998,32.614449074999996,0.0,108747.44469907499,0.0
2025-01-06,2025-01-03,510880.SH,BUY,36700,2.959479,108612.8793,32.583863789999995,0.0,108645.46316379,0.0
2025-01-13,2025-01-10,159995.SZ,SELL,3200,1.17941,3774.112,5.0,0.0,3769.112,102.1802504000002
2025-01-13,2025-01-10,510880.SH,SELL,36700,2.8535725000000003,104726.11075,31.417833225,0.0,104694.692916775,-3950.770247014996
2025-01-13,2025-01-10,512880.SH,BUY,2300,1.0415204999999998,2395.4971499999997,5.0,0.0,2400.4971499999997,0.0
2025-01-13,2025-01-10,588080.SH,BUY,114300,0.9474734999999999,108296.22104999998,32.48886631499999,0.0,108328.70991631498,0.0
2025-01-20,2025-01-17,159995.SZ,SELL,2000,1.2233880000000001,2446.7760000000003,5.0,0.0,2441.7760000000003,149.94365650000054
2025-01-20,2025-01-17,512880.SH,SELL,4800,1.1064465,5310.943200000001,5.0,0.0,5305.943200000001,369.53233194192217
2025-01-20,2025-01-17,588080.SH,SELL,1700,0.9745125,1656.67125,5.0,0.0,1651.67125,40.48308851500042
